0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
4,5,5,4,5,4,6,6,8,12,15,17,19,22,22,29,39,53,60,61,60,58,54,45,39,35,28,22,17,11,9,8,6,5,5,4,4,4,4,4,4,4,4,5,6,6,6,7,10,10,8,8,9,10,13,15,17,18,18,20,20,17,18,19,16,17,16,13,12,12,9,8,7,7,6,5,4,4,4,4,4,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,3,2,2,3,2,3,3,3,2,2,2,3,3,3,2,2,3,3,3,2
4,4,5,5,4,5,6,7,7,10,15,19,20,21,23,28,37,50,56,55,51,52,50,40,33,28,21,17,12,10,7,7,5,5,4,5,5,4,4,3,4,4,5,5,6,6,6,7,9,10,10,10,12,16,18,18,20,22,21,24,23,21,23,22,21,21,22,20,15,13,11,10,8,8,7,5,5,4,4,4,3,4,3,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2
5,4,5,4,5,5,5,5,7,10,13,17,18,20,24,28,34,41,50,51,44,42,38,34,31,25,17,12,10,8,7,6,5,5,4,4,4,4,4,4,4,4,5,5,6,6,6,7,8,9,9,10,14,21,24,24,24,23,25,29,27,26,27,28,27,26,27,26,22,17,14,11,10,8,7,6,5,5,4,4,3,3,4,4,3,3,3,3,2,3,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3,2,2,2,3,3,2,2,3,2,3,3,3
4,5,5,4,4,4,5,6,6,9,12,17,19,23,27,28,28,33,39,39,38,38,36,31,28,21,16,12,9,8,6,6,5,4,4,4,4,5,4,4,5,5,5,5,6,6,7,7,7,8,9,11,15,20,25,24,23,24,27,30,30,31,33,33,34,33,34,36,34,24,16,13,11,9,8,6,6,5,4,4,4,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,2,3
4,4,4,4,5,4,5,5,6,7,11,16,18,23,28,26,25,25,30,29,29,31,32,29,24,17,13,12,9,6,6,5,5,4,4,4,4,4,4,4,4,5,5,6,6,6,6,7,8,9,12,13,15,18,21,24,24,24,27,30,31,34,37,38,39,40,46,52,50,34,23,16,13,11,9,7,6,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,2,2,2,3,2,2,3,2,3,3,3,2,2,2,2,3,2,3,3,3
4,4,4,4,5,4,5,5,5,6,9,10,15,18,21,23,21,22,25,25,23,23,22,23,19,13,10,8,8,5,5,5,5,4,4,4,4,4,4,5,4,4,4,5,5,7,7,7,8,10,11,12,13,17,20,24,25,27,30,30,32,32,35,39,43,50,58,67,55,40,26,17,14,11,10,7,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,2,2,3,3,3,3
4,4,4,4,4,4,4,4,4,6,6,7,10,12,15,17,15,17,20,20,17,16,14,16,13,9,8,7,6,6,5,4,4,4,3,4,4,4,4,4,4,4,5,5,6,6,7,8,8,10,12,13,14,17,22,26,31,36,37,35,34,34,37,38,42,57,64,66,57,42,32,22,16,12,10,8,6,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2
5,4,4,4,4,3,5,5,5,5,5,6,7,10,10,11,10,11,13,14,13,12,11,10,9,8,7,6,5,5,5,5,4,4,4,3,4,4,4,4,5,5,5,5,5,6,6,7,8,9,11,12,14,18,23,29,34,40,45,44,44,44,41,40,44,56,60,61,51,43,36,26,17,12,10,8,7,6,5,4,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,3,3,3,2,3,2
4,4,4,4,4,4,4,4,4,5,5,5,6,6,7,8,8,8,9,10,10,10,9,8,8,7,7,6,5,5,4,3,4,4,3,4,4,4,4,4,5,4,4,5,6,5,6,6,7,8,9,11,14,20,28,32,35,38,49,59,59,58,54,47,46,51,52,50,43,43,37,27,18,13,11,8,7,6,5,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,2,3,3,3,3
4,4,4,4,4,3,4,4,4,4,5,4,5,6,7,6,6,7,6,8,8,8,8,7,6,6,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,6,6,7,7,9,11,15,19,25,31,32,36,47,59,66,65,61,55,47,46,44,43,42,41,37,26,18,13,11,8,7,6,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,3,3,2,3,3,2,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2
4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,6,6,6,6,5,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,5,5,6,6,6,6,7,7,8,11,14,17,25,31,34,37,43,53,59,60,61,57,48,44,44,45,45,42,38,28,18,14,11,9,6,6,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2
4,4,4,4,4,4,4,4,5,4,5,5,5,6,6,7,6,6,5,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,6,5,5,5,7,7,7,8,8,12,17,25,29,32,37,43,46,50,48,50,49,44,40,42,46,44,41,35,27,18,14,10,8,7,6,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,3,3,3,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3
4,5,4,4,4,4,4,4,4,4,5,4,5,6,7,7,7,6,5,5,6,5,5,5,4,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,4,4,5,5,6,7,6,7,7,9,11,18,26,29,32,39,44,43,39,38,40,39,38,38,39,40,38,38,34,26,18,13,10,8,6,5,5,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,2,2,2,3,3,2,3,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,3,2,3,3,2,3,3,2,2,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2
4,4,4,4,4,4,4,4,4,4,4,5,4,5,6,6,7,6,5,5,5,5,4,5,4,5,4,4,4,3,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,5,5,6,6,7,8,8,10,15,23,26,29,39,41,38,34,34,35,34,34,36,35,33,33,36,36,30,19,11,10,7,6,6,5,4,4,4,3,3,3,3,3,3,3,2,3,2,3,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,3,3,3,3,2,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3
4,5,5,4,4,4,4,4,4,4,4,5,4,5,6,5,6,6,6,5,4,4,4,5,5,4,4,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,3,3,4,4,5,4,5,6,6,6,8,12,16,18,25,30,35,34,26,29,29,28,33,34,33,28,29,32,34,27,17,12,8,7,5,5,4,5,4,3,4,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,4,4,4,4,4,4,4,4,4,3,4,4,4,6,5,7,7,6,6,5,4,5,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,3,3,3,4,3,4,4,4,4,5,5,5,6,6,7,8,11,14,19,27,31,28,26,24,24,24,26,27,27,25,25,25,24,18,12,9,8,6,6,5,4,4,3,4,3,3,3,3,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4
4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,7,6,6,6,5,5,5,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,7,7,8,13,17,21,24,23,26,21,18,19,18,20,20,19,17,15,13,12,10,8,7,6,5,5,4,4,3,4,3,3,2,2,3,2,3,2,3,3,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,5,4,5,5,5,4,5,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,5,6,7,10,13,15,19,23,25,20,14,14,12,14,14,13,11,10,10,10,9,6,6,5,5,5,3,4,3,3,3,3,3,2,3,3,3,3,2,3,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4
4,4,4,3,4,4,4,4,4,3,4,4,5,4,5,5,5,6,5,5,4,5,5,5,5,4,4,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,5,5,7,9,10,13,18,20,16,13,11,9,9,9,9,8,7,7,7,6,6,5,5,4,4,4,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,4,3,4,4,4,4,4,4,4,5,5,5
4,3,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,6,7,7,9,10,11,11,9,8,7,7,7,7,7,6,7,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,5,5,5
4,4,4,3,4,3,4,3,3,4,4,4,3,4,4,5,4,4,4,4,5,5,5,5,4,4,4,3,4,4,3,4,3,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,4,3,4,4,4,4,5,4,5,6,6,7,7,7,7,7,6,6,6,5,5,4,5,5,5,3,4,4,4,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,5,4,5,4,5,5,5,5,6,6
3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,5,5,5,6,5,6,6,5,6,5,5,4,5,4,4,4,4,3,3,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,6,6
4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,4,5,4,4,5,4,5,5,6,6,5,5,6,6,7
3,3,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,5,4,5,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,5,6,5,6,6,6,5,6,6,6,8
4,3,4,3,4,3,3,3,4,4,3,4,3,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,4,5,4,4,4,3,4,3,4,4,3,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,5,4,5,5,5,6,7,6,6,6,6,6,6,7,8
4,3,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,4,5,5,5,6,6,7,7,6,6,6,6,7,7,7
