R, G, B
22,13,13
23,13,13
24,13,13
24,13,13
21,13,13
21,13,13
21,13,13
18,13,13
19,13,13
17,13,13
18,13,13
15,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
14,13,13
12,13,13
13,13,13
13,13,13
15,13,13
14,13,13
14,13,13
12,13,13
14,13,13
14,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
15,13,13
14,13,13
15,13,13
15,13,13
13,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
16,13,13
15,13,13
15,13,13
14,13,13
14,13,13
15,13,13
14,13,13
15,13,13
13,13,13
15,13,13
15,13,13
15,13,13
16,13,13
15,13,13
14,13,13
15,13,13
15,13,13
15,13,13
16,13,13
15,13,13
15,13,13
15,13,13
16,13,13
15,13,13
15,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
16,13,13
14,13,13
15,13,13
15,13,13
15,13,13
15,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
15,13,13
13,13,13
15,13,13
14,13,13
13,13,13
13,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
16,13,13
13,13,13
15,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
12,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
11,13,13
11,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
12,13,13
13,13,13
11,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
11,13,13
13,13,13
13,13,13
11,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
15,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
15,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
14,13,13
13,13,13
16,13,13
15,13,13
14,13,13
17,13,13
17,13,13
17,13,13
18,13,13
18,13,13
17,13,13
19,13,13
20,13,13
19,13,13
22,13,13
22,13,13
27,13,13
29,13,13
31,13,13
32,13,13
33,13,13
31,13,13
31,13,13
26,13,13
22,13,13
21,13,13
19,13,13
17,13,13
15,13,13
15,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
15,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
11,13,13
15,13,13
15,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
15,13,13
14,13,13
13,13,13
13,13,13
15,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
15,13,13
13,13,13
13,13,13
12,13,13
16,13,13
13,13,13
14,13,13
14,13,13
15,13,13
15,13,13
15,13,13
15,13,13
16,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
15,13,13
15,13,13
14,13,13
14,13,13
16,13,13
16,13,13
15,13,13
14,13,13
15,13,13
14,13,13
15,13,13
14,13,13
14,13,13
15,13,13
13,13,13
16,13,13
16,13,13
14,13,13
14,13,13
15,13,13
15,13,13
14,13,13
13,13,13
15,13,13
13,13,13
15,13,13
14,13,13
12,13,13
13,13,13
13,13,13
14,13,13
14,13,13
15,13,13
13,13,13
13,13,13
15,13,13
14,13,13
13,13,13
14,13,13
12,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
15,13,13
13,12,12
12,12,12
11,12,12
12,12,12
12,12,12
13,12,12
11,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
12,12,12
11,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
14,12,12
11,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
14,12,12
13,12,12
13,12,12
12,12,12
12,12,12
15,12,12
12,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
14,12,12
14,12,12
12,12,12
13,12,12
12,12,12
14,12,12
12,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
15,12,12
17,12,12
16,12,12
15,12,12
18,12,12
17,12,12
19,12,12
19,12,12
18,12,12
20,12,12
21,12,12
25,12,12
26,12,12
34,12,12
45,12,12
53,12,12
60,12,12
55,12,12
55,12,12
52,12,12
46,12,12
30,12,12
21,12,12
21,12,12
18,12,12
16,12,12
15,12,12
17,12,12
15,12,12
15,12,12
14,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
13,12,12
12,12,12
14,12,12
12,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
12,12,12
12,12,12
13,12,12
13,12,12
11,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
15,12,12
13,12,12
13,12,12
14,12,12
15,12,12
14,12,12
15,12,12
14,12,12
15,12,12
13,12,12
13,12,12
14,12,12
16,12,12
13,12,12
15,12,12
14,12,12
14,12,12
14,12,12
15,12,12
15,12,12
13,12,12
14,12,12
15,12,12
15,12,12
14,12,12
15,12,12
16,12,12
14,12,12
15,12,12
14,12,12
15,12,12
14,12,12
15,12,12
14,12,12
16,12,12
15,12,12
16,12,12
15,12,12
16,12,12
14,12,12
16,12,12
15,12,12
14,12,12
15,12,12
16,12,12
14,12,12
15,12,12
15,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
12,12,12
14,12,12
14,12,12
13,12,12
14,12,12
15,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
15,12,12
14,12,12
14,12,12
13,12,12
15,12,12
14,12,12
15,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
11,12,12
14,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
14,12,12
13,12,12
15,12,12
13,12,12
13,12,12
12,12,12
14,12,12
12,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
11,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
14,12,12
14,12,12
12,12,12
14,12,12
12,12,12
15,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
14,12,12
12,12,12
15,12,12
14,12,12
13,12,12
14,12,12
16,12,12
16,12,12
16,12,12
17,12,12
18,12,12
18,12,12
19,12,12
21,12,12
22,12,12
23,12,12
26,12,12
33,12,12
52,12,12
70,12,12
69,12,12
78,12,12
74,12,12
68,12,12
75,12,12
79,12,12
52,12,12
27,12,12
23,12,12
21,12,12
18,12,12
16,12,12
14,12,12
15,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
15,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
15,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
12,12,12
14,12,12
12,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
15,12,12
14,12,12
12,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
14,12,12
15,12,12
15,12,12
14,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
15,12,12
16,12,12
15,12,12
15,12,12
15,12,12
15,12,12
14,12,12
16,12,12
15,12,12
16,12,12
15,12,12
15,12,12
15,12,12
15,12,12
14,12,12
16,12,12
15,12,12
16,12,12
16,12,12
15,12,12
15,12,12
15,12,12
15,12,12
14,12,12
15,12,12
14,12,12
13,12,12
15,12,12
15,12,12
15,12,12
13,12,12
14,12,12
13,12,12
15,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
13,12,12
15,12,12
14,12,12
13,12,12
12,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
12,12,12
14,12,12
15,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
12,12,12
15,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
12,12,12
12,12,12
11,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
11,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
14,12,12
14,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
11,12,12
12,12,12
13,12,12
12,12,12
13,12,12
14,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
11,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
15,12,12
15,12,12
16,12,12
14,12,12
17,12,12
16,12,12
17,12,12
19,12,12
19,12,12
20,12,12
19,12,12
21,12,12
23,12,12
29,12,12
43,12,12
67,12,12
82,12,12
87,12,12
92,12,12
85,12,12
79,12,12
86,12,12
84,12,12
73,12,12
46,12,12
28,12,12
21,12,12
18,12,12
17,12,12
16,12,12
16,12,12
14,12,12
12,12,12
13,12,12
14,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
11,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
14,12,12
12,12,12
13,12,12
13,12,12
15,12,12
14,12,12
14,12,12
15,12,12
15,12,12
15,12,12
15,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
16,12,12
14,12,12
14,12,12
14,12,12
15,12,12
15,12,12
15,12,12
15,12,12
15,12,12
15,12,12
15,12,12
16,12,12
15,12,12
15,12,12
15,12,12
16,12,12
15,12,12
14,12,12
16,12,12
15,12,12
14,12,12
14,12,12
16,12,12
12,12,12
15,12,12
15,12,12
14,12,12
14,12,12
15,12,12
15,12,12
15,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
15,12,12
13,12,12
14,12,12
15,12,12
13,12,12
14,12,12
14,12,12
15,12,12
14,12,12
13,12,12
15,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
15,12,12
15,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
15,12,12
13,12,12
14,12,12
14,12,12
15,12,12
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
12,14,14
12,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
12,14,14
12,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
14,14,14
12,14,14
12,14,14
13,14,14
11,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
14,14,14
12,14,14
14,14,14
13,14,14
12,14,14
12,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
12,14,14
14,14,14
12,14,14
14,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
11,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
15,14,14
13,14,14
14,14,14
13,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
17,14,14
17,14,14
16,14,14
17,14,14
18,14,14
18,14,14
20,14,14
21,14,14
25,14,14
34,14,14
56,14,14
77,14,14
83,14,14
98,14,14
105,14,14
106,14,14
85,14,14
85,14,14
85,14,14
87,14,14
75,14,14
40,14,14
25,14,14
18,14,14
18,14,14
17,14,14
15,14,14
16,14,14
14,14,14
13,14,14
12,14,14
12,14,14
13,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
12,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
15,14,14
13,14,14
13,14,14
15,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
12,14,14
13,14,14
14,14,14
16,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
15,14,14
15,14,14
14,14,14
15,14,14
16,14,14
14,14,14
15,14,14
15,14,14
13,14,14
15,14,14
16,14,14
15,14,14
15,14,14
16,14,14
17,14,14
17,14,14
14,14,14
15,14,14
15,14,14
15,14,14
15,14,14
14,14,14
15,14,14
15,14,14
14,14,14
15,14,14
16,14,14
14,14,14
14,14,14
14,14,14
14,14,14
15,14,14
13,14,14
16,14,14
16,14,14
14,14,14
15,14,14
15,14,14
14,14,14
15,14,14
15,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
15,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
15,14,14
13,14,14
13,14,14
14,14,14
13,14,14
15,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
15,14,14
13,14,14
13,14,14
11,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
11,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
11,14,14
11,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
11,14,14
12,14,14
13,14,14
11,14,14
13,14,14
13,14,14
14,14,14
11,14,14
13,14,14
14,14,14
13,14,14
13,14,14
12,14,14
13,14,14
14,14,14
14,14,14
13,14,14
12,14,14
12,14,14
12,14,14
14,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
12,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
11,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
16,14,14
16,14,14
16,14,14
15,14,14
18,14,14
17,14,14
18,14,14
20,14,14
20,14,14
21,14,14
20,14,14
25,14,14
34,14,14
64,14,14
83,14,14
88,14,14
102,14,14
117,14,14
111,14,14
91,14,14
91,14,14
88,14,14
93,14,14
95,14,14
65,14,14
30,14,14
24,14,14
20,14,14
18,14,14
17,14,14
14,14,14
15,14,14
16,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
12,14,14
14,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
11,14,14
13,14,14
14,14,14
13,14,14
12,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
14,14,14
13,14,14
15,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
15,14,14
15,14,14
15,14,14
15,14,14
17,14,14
15,14,14
14,14,14
16,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
16,14,14
15,14,14
15,14,14
15,14,14
15,14,14
15,14,14
15,14,14
16,14,14
16,14,14
14,14,14
14,14,14
14,14,14
15,14,14
16,14,14
15,14,14
17,14,14
14,14,14
14,14,14
17,14,14
16,14,14
13,14,14
15,14,14
15,14,14
15,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
16,14,14
15,14,14
13,14,14
15,14,14
14,14,14
15,14,14
14,14,14
12,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
14,14,14
12,14,14
14,14,14
16,14,14
13,14,14
15,14,14
14,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
11,12,12
13,12,12
12,12,12
12,12,12
13,12,12
14,12,12
13,12,12
11,12,12
13,12,12
12,12,12
12,12,12
11,12,12
12,12,12
13,12,12
12,12,12
14,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
12,12,12
11,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
14,12,12
13,12,12
12,12,12
12,12,12
12,12,12
11,12,12
11,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
14,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
12,12,12
14,12,12
16,12,12
16,12,12
13,12,12
16,12,12
17,12,12
16,12,12
17,12,12
18,12,12
18,12,12
20,12,12
21,12,12
21,12,12
26,12,12
39,12,12
67,12,12
81,12,12
97,12,12
101,12,12
110,12,12
109,12,12
104,12,12
117,12,12
90,12,12
88,12,12
93,12,12
85,12,12
51,12,12
28,12,12
21,12,12
18,12,12
18,12,12
16,12,12
15,12,12
16,12,12
14,12,12
13,12,12
12,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
15,12,12
12,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
14,12,12
12,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
15,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
14,12,12
16,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
15,12,12
14,12,12
15,12,12
14,12,12
14,12,12
15,12,12
14,12,12
15,12,12
15,12,12
14,12,12
15,12,12
14,12,12
14,12,12
16,12,12
13,12,12
14,12,12
15,12,12
15,12,12
16,12,12
14,12,12
14,12,12
15,12,12
15,12,12
15,12,12
16,12,12
15,12,12
15,12,12
17,12,12
14,12,12
15,12,12
15,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
15,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
15,12,12
16,12,12
14,12,12
13,12,12
15,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
15,12,12
14,12,12
15,12,12
15,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
15,12,12
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
11,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
11,13,13
12,13,13
12,13,13
13,13,13
12,13,13
15,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
10,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
11,13,13
14,13,13
13,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
14,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
14,13,13
15,13,13
16,13,13
15,13,13
14,13,13
17,13,13
17,13,13
18,13,13
21,13,13
19,13,13
24,13,13
24,13,13
37,13,13
65,13,13
73,13,13
78,13,13
87,13,13
97,13,13
90,13,13
101,13,13
122,13,13
104,13,13
90,13,13
94,13,13
99,13,13
77,13,13
44,13,13
24,13,13
20,13,13
18,13,13
16,13,13
16,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
15,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
12,13,13
15,13,13
14,13,13
12,13,13
14,13,13
14,13,13
13,13,13
14,13,13
12,13,13
13,13,13
15,13,13
15,13,13
16,13,13
14,13,13
16,13,13
16,13,13
15,13,13
14,13,13
15,13,13
15,13,13
15,13,13
16,13,13
16,13,13
16,13,13
14,13,13
15,13,13
15,13,13
16,13,13
15,13,13
15,13,13
16,13,13
14,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
16,13,13
16,13,13
15,13,13
15,13,13
15,13,13
16,13,13
15,13,13
15,13,13
15,13,13
15,13,13
15,13,13
16,13,13
15,13,13
15,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
15,13,13
15,13,13
14,13,13
16,13,13
14,13,13
15,13,13
14,13,13
15,13,13
14,13,13
15,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
15,13,13
15,13,13
14,13,13
14,13,13
16,13,13
13,12,12
11,12,12
12,12,12
12,12,12
12,12,12
13,12,12
14,12,12
13,12,12
11,12,12
13,12,12
11,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
11,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
14,12,12
12,12,12
14,12,12
12,12,12
12,12,12
13,12,12
12,12,12
11,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
11,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
11,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
12,12,12
13,12,12
11,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
15,12,12
13,12,12
15,12,12
15,12,12
16,12,12
15,12,12
15,12,12
16,12,12
17,12,12
18,12,12
19,12,12
20,12,12
23,12,12
24,12,12
35,12,12
59,12,12
73,12,12
87,12,12
89,12,12
79,12,12
74,12,12
83,12,12
107,12,12
119,12,12
100,12,12
93,12,12
94,12,12
88,12,12
60,12,12
33,12,12
21,12,12
18,12,12
18,12,12
16,12,12
16,12,12
15,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
